position,Company,location,weblink,Job ID
 C# .NET developer , Rivi Consulting Group ," Stamford, CT, USA",https://www.dice.com/jobs/detail/c%23-.net-developer-rivi-consulting-group-stamford-ct-06901/10216416/C%23%26%23372ENETCT?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : 6369126
 DotNet C# Developer , Cynet Systems ," Edmonton, AB, Canada",https://www.dice.com/jobs/detail/dotnet-c%23-developer-cynet-systems-edmonton-ab/10516350/AB_NSTD_0221?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : 6383416
 .NET Full Stack Developer , Corporate Systems Associates ," Windsor, CT, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-corporate-systems-associates-windsor-ct-06006/corct001/L%231?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : 6428909
 .Net C# Developer , Auritas ," Los Angeles, CA, USA",https://www.dice.com/jobs/detail/.net-c%23-developer-auritas-los-angeles-ca-90001/70000157/6369126?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : VM0001
 .Net full stack developer , Outworx Corporation ," Oaks, PA, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-outworx-corporation-oaks-pa-19456/10285856/6383416?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : NetcoreEvertWA
 .NET Full Stack Developer , K-Tek Resourcing LLC ," Rolling Meadows, IL, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-k%26%2345tek-resourcing-llc-rolling-meadows-il-60008/10411276/6428909?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : GA_APPS_0221
 .Net Azure Developer / .net Azure technical Consultant / .net core azure lead/architect , Genesis NGN Inc. ," Bloomington, IL, USA",https://www.dice.com/jobs/detail/.net-azure-developer-%26%2347-.net-azure-technical-consultant-%26%2347-.net-core-azure-lead%26%2347architect-genesis-ngn-inc.-bloomington-il-61701/907374372/VM0001?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : wk-045
 Lead / Sr .Net Core Developer ," InfoVision, Inc. "," Everett, WA, USA",https://www.dice.com/jobs/detail/lead-%26%2347-sr-.net-core-developer-infovision%2C-inc.-everett-wa-98201/infotx/NetcoreEvertWA?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : .Net-VH
 Senior DotNet Application Developer , Cynet Systems ," Atlanta, GA, USA",https://www.dice.com/jobs/detail/senior-dotnet-application-developer-cynet-systems-atlanta-ga-30301/10516350/GA_APPS_0221?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D13%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4b0f73bd-67b8-4b3b-9021-76c8accbc83f,Position Id : 6429535
 .Net/Angular Developer , Myticas LLC ," Coppell, TX, USA",https://www.dice.com/jobs/detail/.net%26%2347angular-developer-myticas-llc-coppell-tx-75019/adtechil/wk%26%2345045?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : Menomonee Fall
 .Net Services Developer , Accelirate ," Sunrise, FL, USA",https://www.dice.com/jobs/detail/.net-services-developer-accelirate-sunrise-fl-33304/91091549/%26%23372ENet%26%2345VH?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 2020-31331
 .Net Web Developer (Locals Preferred) , Adam Information Technologies LLC ," Madison, WI, USA",https://www.dice.com/jobs/detail/.net-web-developer-%28locals-preferred%29-adam-information-technologies-llc-madison-wi-53701/10295129/6429535?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 2020-22403
 Dot net senior developers , Meraki Technology Solutions ," Menomonee Falls, WI 53051, USA",https://www.dice.com/jobs/detail/dot-net-senior-developers-meraki-technology-solutions-menomonee-falls-wi-53051/91112762/Menomonee%26%2332Fall?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6346021
 .Net Lead Developer ," E-Solutions, Inc. "," Oaks, PA, USA",https://www.dice.com/jobs/detail/.net-lead-developer-e%26%2345solutions%2C-inc.-oaks-pa-19456/10211255/2020%26%234531331?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6427600
 .Net Software Developer V , InfiCare Technologies ," Sacramento, CA, USA",https://www.dice.com/jobs/detail/.net-software-developer-v-inficare-technologies-sacramento-ca-94205/10113809/2020%26%234522403?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : PK_.nettT
 .Net Web Developer ," Logic Soft, Inc. "," Vancouver, WA, USA",https://www.dice.com/jobs/detail/.net-web-developer-logic-soft%2C-inc.-vancouver-wa-98660/10121591/6346021?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 177035
" .Net Full Stack Developer - Wilmington,DE / Columbus,OH / Plano,TX ", Photon Infotech ," Wilmington, DE, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-%26%2345-wilmington%2Cde-%26%2347-columbus%2Coh-%26%2347-plano%2Ctx-photon-infotech-wilmington-de-19801/10462843/6427600?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 178572
 .Net Fullstack Developer ," Agile Enterprise Solutions, Inc. "," Chicago, IL, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-agile-enterprise-solutions%2C-inc.-chicago-il-60290/10122877/PK_%26%23372EnettT?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : BP-B13022020
 Lead .NET/Angular Developer ," MATRIX Resources, Inc. "," Farmers Branch, TX, USA",https://www.dice.com/jobs/detail/lead-.net%26%2347angular-developer-matrix-resources%2C-inc.-farmers-branch-tx-75006/matrixga/177035?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 176913
 Senior .NET/Angular Developer ," MATRIX Resources, Inc. "," Farmers Branch, TX, USA",https://www.dice.com/jobs/detail/senior-.net%26%2347angular-developer-matrix-resources%2C-inc.-farmers-branch-tx-75006/matrixga/178572?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : JPC3126-3126
 .Net Angular Developer , Resource Logistics ," Columbus, OH, USA",https://www.dice.com/jobs/detail/.net-angular-developer-resource-logistics-columbus-oh-43085/10179237/BP%26%2345B13022020?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6422356
 Senior .Net Web Developer ," MATRIX Resources, Inc. "," Fort Worth, TX, USA",https://www.dice.com/jobs/detail/senior-.net-web-developer-matrix-resources%2C-inc.-fort-worth-tx-76101/matrixga/176913?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Originally Posted : 2 weeks ago
 Sr. Net Developer / .Net core Lead , SmartIT Frame ," Oaks, PA, USA",https://www.dice.com/jobs/detail/sr.-net-developer-%26%2347-.net-core-lead-smartit-frame-oaks-pa-19456/10528425/JPC3126%26%23453126?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : .Net_Angular
 .Net WCF WPC Developer , Elite Innovative Solutions Inc. ," Philadelphia, PA, USA",https://www.dice.com/jobs/detail/.net-wcf-wpc-developer-elite-innovative-solutions-inc.-philadelphia-pa-19019/10299496/6422356?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6120393
 .NET Applications Developer , Experis ," Washington, DC, USA",https://www.dice.com/jobs/detail/.net-applications-developer-experis-washington-dc-dc/COMSYSD/FOX_11466435%26%2345193?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6110120
 .Net Angular Developer , TekShapers ," Hartford, CT, USA",https://www.dice.com/jobs/detail/.net-angular-developer-tekshapers-hartford-ct-06101/10335759/%26%23372ENet_Angular?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : JBH7
 Senior C# / .NET Core (Backend Developer) , Speck1 ," Jersey City, NJ, USA",https://www.dice.com/jobs/detail/senior-c%23-%26%2347-.net-core-%28backend-developer%29-speck1-jersey-city-nj-07097/90938849/6120393?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 2019-186
 C# .Net (Full Stack) Developer , Atyeti ," Raleigh, NC, USA",https://www.dice.com/jobs/detail/c%23-.net-%28full-stack%29-developer-atyeti-raleigh-nc-27601/10378739/6110120?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Position Id : 6426185
 .NET Full Stack Developer , KE Staffing ," Chicago, IL, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-ke-staffing-chicago-il-60290/91069917/JBH7?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D14%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=4ca9fc71-cdc0-4dd0-a271-f9fa0c34a21d,Originally Posted : 5 days ago
" .Net Full Stack Developer  API, C#, Angular- Kansas City, KS 8173 "," PRIMUS Global Services Inc., "," Stilwell, KS, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer--api%2C-c%23%2C-angular%26%2345-kansas-city%2C-ks-8173-primus-global-services-inc.%2C-stilwell-ks-66085/10117354/2020%26%23458173?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : TP- 1319-320
 Sr .Net core Developer with Azure Functions , Triveni IT ," Wichita, KS, USA",https://www.dice.com/jobs/detail/sr-.net-core-developer-with-azure-functions-triveni-it-wichita%2C-coppell-ks/90751610/2019%26%2345186?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6432191
 .Net Fullstack developer , Sierra Business Solution LLC ," Cincinnati, OH, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-sierra-business-solution-llc-cincinnati-oh-45201/90911958/6426185?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6374957
 Junior .NET Web Developer ," Chandra Technologies,  Inc. "," Madison, WI, USA",https://www.dice.com/jobs/detail/junior-.net-web-developer-chandra-technologies%2C--inc.-madison-wi-53701/10121151/WI%26%2345DCF%26%2345JNT0226?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6414434
 .NET Technical Lead/Developer with Angular 5/6/7 , Impetus Systems and Careers ," Jersey City, NJ, USA",https://www.dice.com/jobs/detail/.net-technical-lead%26%2347developer-with-angular-5%26%23476%26%23477-impetus-systems-and-careers-jersey-city-nj-07097/91089107/TP%26%2345%26%23321319%26%2345320?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : ML001
 .Net core developer with Azure , INNOPAS ," Chicago, IL, USA",https://www.dice.com/jobs/detail/.net-core-developer-with-azure-innopas-chicago-il-60290/91015206/6432191?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6390628
 .Net full stack developer ,  TechForce Consultant Private Limited ," Wilmington, DE, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-techforce-consultant-private-limited-wilmington-de-19801/91112417/6374957?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : MZ_NF_TX_20221
 .Net Lead Developer , Auritas ," Richardson, TX, USA",https://www.dice.com/jobs/detail/.net-lead-developer-auritas-richardson-tx-75080/70000157/6414434?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : MA12988D
 .Net Full Stack Developer , Cloudious LLC ," Vancouver, WA, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-cloudious-llc-vancouver-wa-98660/10114358C/ML001?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : BCTNETFULL
 .Net UI Developer ," Lorven Technologies, Inc. "," Coppell, TX, USA",https://www.dice.com/jobs/detail/.net-ui-developer-lorven-technologies%2C-inc.-coppell-tx-75019/10120137/6390628?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6427581
 .Net Full Stack Developer , Caresoft ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-caresoft-houston-tx-77001/10108743/MZ_NF_TX_20221?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 2020-4061
 Microsoft .NET/SQL Server Developer ," Vector Consulting, Inc "," Brooklyn Heights, Brooklyn, NY, USA",https://www.dice.com/jobs/detail/microsoft-.net%26%2347sql-server-developer-vector-consulting%2C-inc-brooklyn-heights-ny-11201/vector/MA12988D?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 2020-4911
 .Net Full Stack Developer with Angular 4 and Above , Bahwan CyberTek Inc. ," Fremont, CA, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-with-angular-4-and-above-bahwan-cybertek-inc.-fremont-california/10101369/BCTNETFULL?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6419180
